County,Township,Village,Zone_Type,Zone_Name,SsD,S1D,SsM,S1M,SDS,SMS,T0_sec
臺北市,內湖區,樂康里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,週美里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,行善里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,石潭里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,湖興里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,湖元里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,安湖里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,金湖里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,康寧里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,明湖里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,蘆洲里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,麗山里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,南湖里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,寶湖里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,南港里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,中南里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,新富里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,三重里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,東新里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,新光里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,東明里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,西新里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,玉成里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,合成里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,成福里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,萬福里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,鴻福里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,百福里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,聯成里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,中研里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,仁福里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,南港區,重陽里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,中和區,橫路里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,中和區,内南里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,太平里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,柴埕里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,德安里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,雙城里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,日興里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,玫瑰里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,塗潭里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,美潭里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,員潭里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,雙坑里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,粗坑里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,屈尺里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,龜山里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,廣興里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,直潭里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,青潭里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,新店里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,張南里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,國校里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,文中里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,廣明里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,文明里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,中興里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,新生里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,新德里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,五峯里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,明城里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,吉祥里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,小城里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,香坡里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,美城里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,長春里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,達觀里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,新店區,華城里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,樹林區,三興里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,樹林區,樂山里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,樹林區,東園里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,樹林區,西園里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,樹林區,南園里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,樹林區,柑園里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,樹林區,中山里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,土城區,清化里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,土城區,祖田里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,五股區,觀音里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,五股區,五龍里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,泰山區,大科里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,泰山區,黎明里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,中和里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,屯山里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,賢孝里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,興仁里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,蕃薯里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,義山里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,忠山里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,崁頂里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,埤島里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,新興里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,水碓里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,北投里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,水源里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,忠寮里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,樹興里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,坪頂里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,中興里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,協元里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,北新里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,正德里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,新民里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,新春里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,淡水區,新義里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,汐止區,八連里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,白雲里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,東山里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,長青里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,崇德里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,文化里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,拱北里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,湖興里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,保安里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,茄苳里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,保長里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,烘內里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,汐止區,保新里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,八里區,長坑里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,鶯歌區,全區所有里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,三峽區,全區所有里,General,一般震區,0.7,0.4,0.8,0.5,,,
新北市,瑞芳區,全區所有里,General,一般震區,0.6,0.35,0.9,0.55,,,
新北市,林口區,全區所有里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,深坑區,全區所有里,General,一般震區,0.6,0.35,0.8,0.5,,,
新北市,石碇區,全區所有里,General,一般震區,0.7,0.4,0.9,0.55,,,
新北市,坪林區,全區所有里,General,一般震區,0.7,0.4,0.9,0.55,,,
新北市,三芝區,全區所有里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,石門區,全區所有里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,平溪區,全區所有里,General,一般震區,0.6,0.35,0.9,0.55,,,
新北市,雙溪區,全區所有里,General,一般震區,0.7,0.4,0.9,0.55,,,
新北市,貢寮區,全區所有里,General,一般震區,0.7,0.4,0.9,0.55,,,
新北市,金山區,全區所有里,General,一般震區,0.5,0.3,0.7,0.45,,,
新北市,萬里區,全區所有里,General,一般震區,0.5,0.3,0.8,0.5,,,
新北市,烏來區,全區所有里,General,一般震區,0.7,0.4,0.9,0.55,,,
臺北市,文山區,指南里,General,一般震區,0.6,0.35,0.8,0.5,,,
臺北市,文山區,萬芳里,General,一般震區,0.6,0.35,0.8,0.5,,,
臺北市,文山區,老泉里,General,一般震區,0.6,0.35,0.8,0.5,,,
臺北市,文山區,博嘉里,General,一般震區,0.6,0.35,0.8,0.5,,,
臺北市,文山區,萬美里,General,一般震區,0.6,0.35,0.8,0.5,,,
臺北市,南港區,舊莊里,General,一般震區,0.6,0.35,0.8,0.5,,,
臺北市,南港區,九如里,General,一般震區,0.6,0.35,0.8,0.5,,,
臺北市,內湖區,大湖里,General,一般震區,0.6,0.35,0.7,0.45,,,
臺北市,內湖區,金瑞里,General,一般震區,0.6,0.35,0.7,0.45,,,
臺北市,內湖區,碧山里,General,一般震區,0.6,0.35,0.7,0.45,,,
臺北市,內湖區,內溝里,General,一般震區,0.6,0.35,0.7,0.45,,,
臺北市,內湖區,安泰里,General,一般震區,0.6,0.35,0.7,0.45,,,
臺北市,內湖區,秀湖里,General,一般震區,0.6,0.35,0.7,0.45,,,
臺北市,士林區,天母里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,永福里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,公館里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,新安里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,陽明里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,菁山里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,平等里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,溪山里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,士林區,翠山里,General,一般震區,0.5,0.3,0.8,0.5,,,
臺北市,北投區,永和里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,林泉里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,開明里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,中和里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,秀山里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,泉源里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,湖山里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,大屯里,General,一般震區,0.5,0.3,0.7,0.45,,,
臺北市,北投區,湖田里,General,一般震區,0.5,0.3,0.7,0.45,,,
